Record Length,2.500000e+03,,  -0.000001200000, -22.80000,
Sample Interval,1.000000e-08,,  -0.000001190000, -22.80000,
Trigger Point,1.200000000000e+02,,  -0.000001180000, -22.80000,
,,,  -0.000001170000, -22.80000,
,,,  -0.000001160000, -23.00000,
,,,  -0.000001150000, -22.80000,
Source,CH2,,  -0.000001140000, -22.80000,
Vertical Units,V,,  -0.000001130000, -22.80000,
Vertical Scale,5.000000e+00,,  -0.000001120000, -22.80000,
Vertical Offset,4.400000e+00,,  -0.000001110000, -22.80000,
Horizontal Units,s,,  -0.000001100000, -22.80000,
Horizontal Scale,2.500000e-06,,  -0.000001090000, -22.80000,
Pt Fmt,Y,,  -0.000001080000, -22.80000,
Yzero,0.000000e+00,,  -0.000001070000, -22.80000,
Probe Atten,1.000000e+01,,  -0.000001060000, -22.80000,
Model Number,TDS1002B,,  -0.000001050000, -22.80000,
Serial Number,C052304,,  -0.000001040000, -22.80000,
Firmware Version,FV:v22.01,,  -0.000001030000, -22.80000,
,,,-00.000001020000, -22.80000,
,,,-00.000001010000, -22.80000,
,,,-00.000001000000, -22.80000,
,,,-00.000000990000, -22.80000,
,,,-00.000000980000, -22.80000,
,,,-00.000000970000, -22.80000,
,,,-00.000000960000, -22.80000,
,,,-00.000000950000, -22.80000,
,,,-00.000000940000, -22.80000,
,,,-00.000000930000, -22.80000,
,,,-00.000000920000, -22.80000,
,,,-00.000000910000, -22.80000,
,,,-00.000000900000, -22.80000,
,,,-00.000000890000, -22.80000,
,,,-00.000000880000, -22.80000,
,,,-00.000000870000, -22.80000,
,,,-00.000000860000, -22.80000,
,,,-00.000000850000, -22.80000,
,,,-00.000000840000, -22.80000,
,,,-00.000000830000, -22.80000,
,,,-00.000000820000, -22.80000,
,,,-00.000000810000, -22.80000,
,,,-00.000000800000, -22.80000,
,,,-00.000000790000, -22.80000,
,,,-00.000000780000, -22.80000,
,,,-00.000000770000, -22.80000,
,,,-00.000000760000, -22.80000,
,,,-00.000000750000, -22.80000,
,,,-00.000000740000, -22.80000,
,,,-00.000000730000, -22.80000,
,,,-00.000000720000, -22.80000,
,,,-00.000000710000, -22.80000,
,,,-00.000000700000, -22.80000,
,,,-00.000000690000, -23.00000,
,,,-00.000000680000, -22.80000,
,,,-00.000000670000, -22.80000,
,,,-00.000000660000, -22.80000,
,,,-00.000000650000, -22.80000,
,,,-00.000000640000, -22.80000,
,,,-00.000000630000, -22.80000,
,,,-00.000000620000, -22.80000,
,,,-00.000000610000, -22.80000,
,,,-00.000000600000, -22.80000,
,,,-00.000000590000, -22.80000,
,,,-00.000000580000, -22.80000,
,,,-00.000000570000, -22.80000,
,,,-00.000000560000, -22.80000,
,,,-00.000000550000, -22.80000,
,,,-00.000000540000, -22.80000,
,,,-00.000000530000, -22.80000,
,,,-00.000000520000, -22.80000,
,,,-00.000000510000, -22.80000,
,,,-00.000000500000, -22.80000,
,,,-00.000000490000, -22.80000,
,,,-00.000000480000, -22.80000,
,,,-00.000000470000, -22.80000,
,,,-00.000000460000, -22.80000,
,,,-00.000000450000, -22.80000,
,,,-00.000000440000, -22.80000,
,,,-00.000000430000, -22.80000,
,,,-00.000000420000, -23.00000,
,,,-00.000000410000, -22.80000,
,,,-00.000000400000, -22.80000,
,,,-00.000000390000, -23.00000,
,,,-00.000000380000, -22.80000,
,,,-00.000000370000, -22.80000,
,,,-00.000000360000, -22.80000,
,,,-00.000000350000, -22.80000,
,,,-00.000000340000, -22.80000,
,,,-00.000000330000, -22.80000,
,,,-00.000000320000, -22.80000,
,,,-00.000000310000, -22.80000,
,,,-00.000000300000, -22.80000,
,,,-00.000000290000, -22.80000,
,,,-00.000000280000, -22.80000,
,,,-00.000000270000, -22.80000,
,,,-00.000000260000, -22.80000,
,,,-00.000000250000, -22.80000,
,,,-00.000000240000, -22.80000,
,,,-00.000000230000, -22.80000,
,,,-00.000000220000, -22.80000,
,,,-00.000000210000, -22.80000,
,,,-00.000000200000, -23.00000,
,,,-00.000000190000, -22.80000,
,,,-00.000000180000, -22.80000,
,,,-00.000000170000, -22.80000,
,,,-00.000000160000, -22.80000,
,,,-00.000000150000, -23.00000,
,,,-00.000000140000, -22.80000,
,,,-00.000000130000, -22.80000,
,,,-00.000000120000, -22.80000,
,,,-00.000000110000, -22.80000,
,,,-00.000000100000, -23.00000,
,,,-00.000000090000, -22.80000,
,,,-00.000000080000, -22.80000,
,,,-00.000000070000, -23.00000,
,,,-00.000000060000, -22.80000,
,,,-00.000000050000, -22.80000,
,,,-00.000000040000, -22.80000,
,,,-00.000000030000, -22.80000,
,,,-00.000000020000, -22.80000,
,,,-00.000000010000, -22.80000,
,,,-00.000000000000, -23.00000,
,,,00.000000010000, -22.80000,
,,,00.000000020000, -22.80000,
,,,00.000000030000, -22.80000,
,,,00.000000040000, -22.80000,
,,,00.000000050000, -22.60000,
,,,00.000000060000, -22.80000,
,,,00.000000070000, -22.80000,
,,,00.000000080000, -22.80000,
,,,00.000000090000, -22.80000,
,,,00.000000100000, -22.80000,
,,,00.000000110000, -22.80000,
,,,00.000000120000, -22.80000,
,,,00.000000130000, -22.80000,
,,,00.000000140000, -22.80000,
,,,00.000000150000, -22.80000,
,,,00.000000160000, -22.80000,
,,,00.000000170000, -22.80000,
,,,00.000000180000, -22.80000,
,,,00.000000190000, -22.80000,
,,,00.000000200000, -22.80000,
,,,00.000000210000, -22.80000,
,,,00.000000220000, -22.80000,
,,,00.000000230000, -22.80000,
,,,00.000000240000, -22.80000,
,,,00.000000250000, -22.80000,
,,,00.000000260000, -22.80000,
,,,00.000000270000, -22.80000,
,,,00.000000280000, -22.80000,
,,,00.000000290000, -22.80000,
,,,00.000000300000, -22.80000,
,,,00.000000310000, -22.80000,
,,,00.000000320000, -22.80000,
,,,00.000000330000, -22.80000,
,,,00.000000340000, -22.80000,
,,,00.000000350000, -22.80000,
,,,00.000000360000, -22.80000,
,,,00.000000370000, -22.80000,
,,,00.000000380000, -22.80000,
,,,00.000000390000, -22.80000,
,,,00.000000400000, -22.80000,
,,,00.000000410000, -22.80000,
,,,00.000000420000, -22.80000,
,,,00.000000430000, -22.80000,
,,,00.000000440000, -22.80000,
,,,00.000000450000, -22.80000,
,,,00.000000460000, -22.80000,
,,,00.000000470000, -22.80000,
,,,00.000000480000, -22.80000,
,,,00.000000490000, -22.80000,
,,,00.000000500000, -22.80000,
,,,00.000000510000, -22.80000,
,,,00.000000520000, -22.80000,
,,,00.000000530000, -22.80000,
,,,00.000000540000, -22.80000,
,,,00.000000550000, -22.80000,
,,,00.000000560000, -22.80000,
,,,00.000000570000, -22.80000,
,,,00.000000580000, -22.80000,
,,,00.000000590000, -22.80000,
,,,00.000000600000, -22.80000,
,,,00.000000610000, -22.80000,
,,,00.000000620000, -22.80000,
,,,00.000000630000, -22.80000,
,,,00.000000640000, -22.80000,
,,,00.000000650000, -22.80000,
,,,00.000000660000, -22.80000,
,,,00.000000670000, -22.80000,
,,,00.000000680000, -22.80000,
,,,00.000000690000, -22.80000,
,,,00.000000700000, -22.80000,
,,,00.000000710000, -22.80000,
,,,00.000000720000, -22.80000,
,,,00.000000730000, -22.80000,
,,,00.000000740000, -22.80000,
,,,00.000000750000, -22.80000,
,,,00.000000760000, -22.80000,
,,,00.000000770000, -22.80000,
,,,00.000000780000, -22.80000,
,,,00.000000790000, -22.80000,
,,,00.000000800000, -22.80000,
,,,00.000000810000, -22.80000,
,,,00.000000820000, -22.80000,
,,,00.000000830000, -22.80000,
,,,00.000000840000, -22.80000,
,,,00.000000850000, -22.80000,
,,,00.000000860000, -22.80000,
,,,00.000000870000, -22.80000,
,,,00.000000880000, -22.80000,
,,,00.000000890000, -22.80000,
,,,00.000000900000, -22.80000,
,,,00.000000910000, -22.80000,
,,,00.000000920000, -22.80000,
,,,00.000000930000, -22.80000,
,,,00.000000940000, -22.80000,
,,,00.000000950000, -22.80000,
,,,00.000000960000, -22.80000,
,,,00.000000970000, -22.80000,
,,,00.000000980000, -22.80000,
,,,00.000000990000, -22.80000,
,,,00.000001000000, -22.80000,
,,,00.000001010000, -22.80000,
,,,00.000001020000, -22.80000,
,,,00.000001030000, -22.80000,
,,,00.000001040000, -22.80000,
,,,00.000001050000, -22.80000,
,,,00.000001060000, -22.80000,
,,,00.000001070000, -22.80000,
,,,00.000001080000, -22.80000,
,,,00.000001090000, -22.80000,
,,,00.000001100000, -22.80000,
,,,00.000001110000, -22.80000,
,,,00.000001120000, -22.80000,
,,,00.000001130000, -22.80000,
,,,00.000001140000, -22.80000,
,,,00.000001150000, -22.80000,
,,,00.000001160000, -22.80000,
,,,00.000001170000, -22.80000,
,,,00.000001180000, -22.80000,
,,,00.000001190000, -22.80000,
,,,00.000001200000, -22.80000,
,,,00.000001210000, -22.80000,
,,,00.000001220000, -22.80000,
,,,00.000001230000, -22.80000,
,,,00.000001240000, -22.80000,
,,,00.000001250000, -22.80000,
,,,00.000001260000, -22.80000,
,,,00.000001270000, -22.80000,
,,,00.000001280000, -22.80000,
,,,00.000001290000, -22.80000,
,,,00.000001300000, -22.80000,
,,,00.000001310000, -22.80000,
,,,00.000001320000, -22.80000,
,,,00.000001330000, -22.80000,
,,,00.000001340000, -22.80000,
,,,00.000001350000, -22.80000,
,,,00.000001360000, -22.80000,
,,,00.000001370000, -22.80000,
,,,00.000001380000, -22.80000,
,,,00.000001390000, -22.80000,
,,,00.000001400000, -22.80000,
,,,00.000001410000, -22.80000,
,,,00.000001420000, -22.80000,
,,,00.000001430000, -22.80000,
,,,00.000001440000, -22.80000,
,,,00.000001450000, -22.80000,
,,,00.000001460000, -22.80000,
,,,00.000001470000, -22.80000,
,,,00.000001480000, -22.80000,
,,,00.000001490000, -22.80000,
,,,00.000001500000, -22.80000,
,,,00.000001510000, -22.80000,
,,,00.000001520000, -22.80000,
,,,00.000001530000, -22.80000,
,,,00.000001540000, -22.80000,
,,,00.000001550000, -22.80000,
,,,00.000001560000, -22.80000,
,,,00.000001570000, -22.80000,
,,,00.000001580000, -22.80000,
,,,00.000001590000, -22.80000,
,,,00.000001600000, -22.80000,
,,,00.000001610000, -22.80000,
,,,00.000001620000, -22.80000,
,,,00.000001630000, -22.80000,
,,,00.000001640000, -22.80000,
,,,00.000001650000, -22.80000,
,,,00.000001660000, -22.80000,
,,,00.000001670000, -22.80000,
,,,00.000001680000, -22.80000,
,,,00.000001690000, -22.80000,
,,,00.000001700000, -22.80000,
,,,00.000001710000, -22.80000,
,,,00.000001720000, -22.80000,
,,,00.000001730000, -22.80000,
,,,00.000001740000, -22.80000,
,,,00.000001750000, -22.80000,
,,,00.000001760000, -22.80000,
,,,00.000001770000, -22.80000,
,,,00.000001780000, -22.80000,
,,,00.000001790000, -22.80000,
,,,00.000001800000, -22.80000,
,,,00.000001810000, -22.80000,
,,,00.000001820000, -22.80000,
,,,00.000001830000, -22.80000,
,,,00.000001840000, -22.80000,
,,,00.000001850000, -22.80000,
,,,00.000001860000, -22.80000,
,,,00.000001870000, -22.80000,
,,,00.000001880000, -22.80000,
,,,00.000001890000, -22.80000,
,,,00.000001900000, -22.80000,
,,,00.000001910000, -22.80000,
,,,00.000001920000, -22.80000,
,,,00.000001930000, -22.80000,
,,,00.000001940000, -22.80000,
,,,00.000001950000, -22.80000,
,,,00.000001960000, -22.80000,
,,,00.000001970000, -22.80000,
,,,00.000001980000, -22.80000,
,,,00.000001990000, -22.80000,
,,,00.000002000000, -22.80000,
,,,00.000002010000, -22.80000,
,,,00.000002020000, -22.80000,
,,,00.000002030000, -22.80000,
,,,00.000002040000, -22.80000,
,,,00.000002050000, -22.80000,
,,,00.000002060000, -22.80000,
,,,00.000002070000, -22.80000,
,,,00.000002080000, -22.80000,
,,,00.000002090000, -22.80000,
,,,00.000002100000, -22.80000,
,,,00.000002110000, -22.80000,
,,,00.000002120000, -22.80000,
,,,00.000002130000, -22.80000,
,,,00.000002140000, -22.80000,
,,,00.000002150000, -22.80000,
,,,00.000002160000, -22.80000,
,,,00.000002170000, -22.80000,
,,,00.000002180000, -22.80000,
,,,00.000002190000, -22.80000,
,,,00.000002200000, -22.80000,
,,,00.000002210000, -22.80000,
,,,00.000002220000, -22.80000,
,,,00.000002230000, -22.80000,
,,,00.000002240000, -22.80000,
,,,00.000002250000, -22.80000,
,,,00.000002260000, -22.80000,
,,,00.000002270000, -22.80000,
,,,00.000002280000, -22.80000,
