Vernier Format 2
Bandlücke-Ge_Fehler.cmbl 07.09.2016 14:19:12 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

38	39,2192970624	0,00732601	0,0695971	2090,02103772	0,592816999275
38,5	38,6319888585	0,00488401	0,0647131	2063,6617244	0,600389097376
39	38,4362194572	0,023199	0,0586081	2054,8269645	0,602970479463
39,5	37,8489112533	0,00732601	0,0695971	2028,17916246	0,610892776601
40	37,5878853849	0,003663	0,0634921	2016,26712423	0,61450191054
40,5	37,0658336481	0,00854701	0,0549451	1992,31775348	0,621888751347
41	36,5437819113	0,00976801	0,0720391	1968,202982	0,629508242457
41,5	36,2827560429	0,00732601	0,0744811	1956,08419608	0,633408317742
42	35,7607043061	0,00610501	0,0622711	1931,72508148	0,641395616736
42,5	35,4996784377	0,00488401	0,0622711	1919,48525838	0,645485551188
43	34,9776267009	0,00854701	0,0708181	1894,88635074	0,653865071917
43,5	34,390318497	0,00610501	0,0622711	1867,02464481	0,663622734411
44	34,1292926286	0,00610501	0,0695971	1854,5785214	0,668076323382
44,5	33,6072408918	0,00488401	0,0598291	1829,57105882	0,67720791386
45	33,3462150234	0,00610501	0,0598291	1817,01023866	0,681889388202
45,5	32,8241632866	0,00610501	0,0512821	1791,77572413	0,691492793051
46	32,5631374182	0,00610501	0,0708181	1779,10255349	0,69641853842
46,5	32,0410856814	0,00976801	0,0525031	1753,64570061	0,706528120003
47	31,780059813	0,00610501	0,047619	1740,86254672	0,711716156072
47,5	31,1927516091	0,020757	0,0634921	1711,96875021	0,723728163759
48	30,9969822078	0,00488401	0,0586081	1702,29736127	0,727839934545
48,5	30,474930471	0,00610501	0,0683761	1676,41013771	0,739079281453
49	29,8876222671	0,031746	0,0854701	1647,1207619	0,752221712372
49,5	29,6265963987	0,00732601	0,04884	1634,04752631	0,758239879839
50	29,1045446619	0,043956	0,0781441	1607,79958358	0,770618435687
50,5	28,8435187935	0,00610501	0,04884	1594,62542122	0,776984979362
51	28,3214670567	0,02442	0,0769231	1568,17808165	0,790088839081
51,5	27,7994153199	0,00732601	0,0561661	1541,6005531	0,803710142366
52	27,5383894515	0,017094	0,0586081	1528,26365705	0,810723983576
52,5	26,9510812476	0,00610501	0,0537241	1498,14009116	0,827025461313
53	26,6900553792	0,021978	0,0757021	1484,70112387	0,834511390935
53,5	26,1680036424	0,00610501	0,0634921	1457,73102428	0,84995103991
54	25,906977774	0,014652	0,0866911	1444,20045176	0,857914147924
54,5	25,3196695701	0,018315	0,0647131	1413,64749899	0,876456118579
55	25,1239001688	0,00488401	0,0610501	1403,43001499	0,882837039803
55,5	24,5365919649	0,017094	0,0769231	1372,67973374	0,90261403993
56	24,3408225636	0,01221	0,04884	1362,39742913	0,909426261022
56,5	23,7535143597	0,01221	0,0586081	1331,45556331	0,930560534009
57	23,4924884913	0,00854701	0,0671551	1317,6585238	0,940304318319
57,5	22,9704367545	0,00732601	0,047619	1289,98268802	0,960478006027
58	22,4483850177	0,00488401	0,047619	1262,19975884	0,981619582258
58,5	22,1221026822	0,00732601	0,0586081	1244,78206924	0,995354954587
59	21,6000509454	0,00610501	0,040293	1216,83003653	1,01821944134
59,5	21,339025077	0,00976801	0,0793651	1202,81599219	1,03008274586
60	20,8169733402	0,00732601	0,0500611	1174,71330184	1,05472543646
60,5	20,556054362	0,023199	0,0683761	1160,63101311	1,06752274065
61	20,033895735	0,00488401	0,0525031	1132,37714045	1,09415843516
61,5	19,446534086	0,00732601	0,0830281	1100,48286889	1,12586941153
62	19,185721998	0,00488401	0,0549451	1086,28325776	1,14058648254
62,5	18,663563371	0,00854701	0,0598291	1057,78759194	1,17131266186
63	18,402216832	0,00610501	0,0561661	1043,4920378	1,18735932342
63,5	17,880592656	0,00488401	0,0500611	1014,89478299	1,22081620752
64	17,619246117	0,00488401	0,0537241	1000,53507618	1,23833739516
