Vernier Format 2
Bandlücke-Ge.cmbl 07.09.2016 14:10:29 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

52	-32,366887011	0,103785	0,306471	-1769,54999041	-0,700178015155
52,5	-32,106074923	0,0671551	0,349206	-1756,82275355	-0,705250428647
53	-31,518713274	0,037851	0,339438	-1728,02749075	-0,717002482099
53,5	-31,323104208	0,014652	0,35409	-1718,39734432	-0,721020667363
54	-30,735742559	0,01221	0,332112	-1689,36068	-0,733413541981
54,5	-30,474930471	0,00854701	0,343101	-1676,41013771	-0,739079281453
55	-29,952771844	0,00610501	0,262515	-1650,37839683	-0,750736923352
55,5	-29,691425305	0,028083	0,239316	-1637,29759733	-0,756734757335
56	-29,365410195	0,003663	0,166056	-1620,93231475	-0,76437491481
56,5	-28,90845459	0,00732601	0,117216	-1597,90588058	-0,77538984934
57	-28,58243948	0,00732601	0,1221	-1581,41545498	-0,783475332872
57,5	-28,060280853	0,021978	0,0952381	-1554,89729068	-0,79683719782
58	-27,798934314	0,00732601	0,0927961	-1541,57600585	-0,803722940225
58,5	-27,277310138	0,00976801	0,0964591	-1514,89230156	-0,817879923689
59	-26,950760577	0,013431	0,0976801	-1498,12360039	-0,827034564891
59,5	-26,493804972	0,00610501	0,0818071	-1474,57682522	-0,840241063614
60	-26,167789862	0,01221	0,10989	-1457,71995508	-0,849957494021
60,5	-25,645631235	0,010989	0,0866911	-1430,6232275	-0,866056118891
61	-25,384819147	0,00610501	0,0940171	-1417,0440941	-0,874355290114
61,5	-24,86266052	0,00976801	0,108669	-1389,77004632	-0,891514393537
62	-24,601313981	0,00732601	0,0818071	-1376,07557894	-0,900386591379
62,5	-24,079689805	0,00732601	0,0927961	-1348,65733849	-0,918691475319
63	-23,753140244	0,028083	0,0964591	-1331,43580839	-0,93057434102
63,5	-23,557531178	0,00610501	0,107448	-1321,09905331	-0,937855490013
64	-22,970169529	0,00732601	0,0757021	-1289,96849382	-0,960488574672
64,5	-22,774560463	0,01221	0,108669	-1279,57083003	-0,96829340817
65	-22,187198814	0,00732601	0,0732601	-1248,26028961	-0,992581443397
65,5	-21,665040187	0,00610501	0,0989011	-1220,31528529	-1,015311383
66	-21,338490626	0,00732601	0,0818071	-1202,7872727	-1,03010734161
66,5	-20,882069472	0,028083	0,0976801	-1178,22287699	-1,05158372341
67	-20,555519911	0,00488401	0,0842491	-1160,60214299	-1,06754929541
67,5	-20,033361284	0,01221	0,0879121	-1132,34817286	-1,09418642578
68	-19,772549196	0,014652	0,0781441	-1118,2002816	-1,10803048469
68,5	-19,250390569	0,035409	0,0989011	-1089,80617302	-1,13689941448
69	-18,989578481	0,00732601	0,0683761	-1075,58960669	-1,15192634095
69,5	-18,467419854	0,042735	0,0757021	-1047,06066199	-1,18331252904
70	-18,141404744	0,00976801	0,0769231	-1029,20407343	-1,20384288401
70,5	-17,619246117	0,00610501	0,0695971	-1000,53507618	-1,23833739516
71	-17,357899578	0,03663	0,0830281	-986,154552285	-1,25639535621
71,5	-17,09708749	0,017094	0,0818071	-971,782981229	-1,27497602236
72	-16,574928863	0,00488401	0,0500611	-942,950176543	-1,31396125779
72,5	-16,314116775	0,00732601	0,0744811	-928,519052029	-1,33438295886
73	-15,791958148	0,00610501	0,0830281	-899,569713613	-1,3773251603
73,5	-15,53114606	0,014652	0,0622711	-885,081730518	-1,39987072072
74	-15,008987433	0,00610501	0,0842491	-856,021264392	-1,44739395099
74,5	-14,747640894	0,00732601	0,0586081	-841,44931075	-1,4724594627
75	-14,160279245	0,00610501	0,0732601	-808,636237559	-1,53220934513
75,5	-13,899467157	0,014652	0,0671551	-794,038469144	-1,56037780051
76	-13,37730853	0,014652	0,0744811	-764,763878823	-1,62010789776
76,5	-13,116496442	0,00610501	0,0683761	-750,117627375	-1,65174094673
77	-12,594337815	0,045177	0,0720391	-720,748707535	-1,71904574652
77,5	-12,333525727	0,015873	0,0671551	-706,056708105	-1,75481655478
78	-11,746164078	0,00610501	0,0695971	-672,916494596	-1,84123886091
78,5	-11,550020561	0,00854701	0,0793651	-661,833730437	-1,87207140256
79	-10,963193363	0,00610501	0,0561661	-628,630232376	-1,97095197811
79,5	-10,701846824	0,0549451	0,0879121	-613,821451101	-2,01850228235
80	-10,179688197	0,010989	0,0659341	-584,196231433	-2,1208627056
80,5	-9,918876109	0,00488401	0,0610501	-569,380459084	-2,17604938883
81	-9,592326548	0,029304	0,0634921	-550,813786437	-2,24939903559
81,5	-9,070702372	0,029304	0,0927961	-521,118862483	-2,37757657456
82	-8,809355833	0,00732601	0,0659341	-506,224580007	-2,44753030361
82,5	-8,287197206	0,00732601	0,0573871	-476,435239035	-2,60056330533
83	-8,026385118	0,00854701	0,0842491	-461,540840837	-2,68448616108
83,5	-7,504226491	0,00854701	0,0671551	-431,693093428	-2,87009456223
84	-7,178211381	0,00610501	0,0769231	-413,039006706	-2,99971668507
84,5	-6,656052754	0,026862	0,0720391	-383,134278659	-3,23385316588
85	-6,264300171	0,037851	0,0634921	-360,677052173	-3,43520607295
