Vernier Format 2
Bandlücke-Si_Lampenleistung.cmbl 07.09.2016 14:40:14 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

52,5	26,4070813897	0,394383	0,021978	734,607734893	1,68661442175
53	25,8850296529	0,282051	0,01221	721,097856107	1,71821340128
53,5	25,3630848063	0,274725	0,01221	707,530896774	1,75116027533
54	25,1017382673	0,211233	0,01221	700,715562004	1,76819249805
54,5	24,5143766183	0,245421	0,019536	685,345493824	1,80784729916
55	24,2535645303	0,241758	0,025641	678,497380929	1,82609400541
55,5	23,7314059033	0,241758	0,030525	664,745015485	1,86387256939
56	23,4705938153	0,18315	0,014652	657,855124063	1,8833934018
56,5	22,9484351883	0,221001	0,010989	644,020402187	1,92385209505
57	22,6876231003	0,212454	0,020757	637,090018861	1,94478011477
57,5	22,1002614513	0,227106	0,00732601	621,434333734	1,99377461582
58	21,6433058463	0,242979	0,025641	609,209272502	2,03378388335
58,5	21,3824937583	0,247863	0,019536	602,214273689	2,05740722884
59	20,7951321093	0,23199	0,023199	586,41571962	2,11283558497
59,5	20,2729734823	0,23199	0,021978	572,319166947	2,16487594957
60	20,0121613943	0,218559	0,021978	565,260230967	2,19191079104
60,5	19,4900027673	0,245421	0,014652	551,09284284	2,24826000936
61	19,2286562283	0,297924	0,010989	543,984637407	2,27763785004
61,5	18,7070320523	0,247863	0,017094	529,763607262	2,3387790007
62	18,1848734253	0,297924	0,039072	515,48403072	2,40356621382
62,5	17,8583238643	0,297924	0,014652	506,531979785	2,44604496744
63	17,4019027103	0,302808	0,019536	493,992114923	2,50813720011
63,5	17,0753531493	0,258852	0,017094	485,001101527	2,5546333732
64	16,5531945223	0,263736	0,018315	470,591694489	2,63285564643
64,5	16,2923824343	0,347985	0,00732601	463,379653817	2,67383341024
65	15,7702238073	0,335775	0,020757	448,91208971	2,76000586395
65,5	15,1828621583	0,34188	0,014652	432,59343319	2,86412114688
66	14,9872530923	0,334554	0,035409	427,148654767	2,90062952598
66,5	14,3998914433	0,349206	0,017094	410,769778436	3,0162881133
67	14,2042823773	0,376068	0,02442	405,305453779	3,05695368381
67,5	13,6169207283	0,367521	0,010989	388,869416241	3,18615953905
68	13,0947621013	0,347985	0,015873	374,223576321	3,31085500326
68,5	12,8339500133	0,418803	0,018315	366,896436293	3,37697474665
69	12,3117913863	0,40293	0,026862	352,204447883	3,51784313755
69,5	12,0504448473	0,407814	0,014652	344,839873992	3,59297196597
70	11,4630831983	0,400488	0,00854701	328,262458923	3,77441881129
70,5	10,9414590223	0,505495	0,017094	313,511410534	3,95200926782
71	10,7453155053	0,512821	0,02442	307,957865218	4,0232776621
71,5	10,1579538563	0,500611	0,015873	291,306167284	4,25325701667
72	9,89714176833	0,538462	0,020757	283,902227799	4,36417850471
72,5	9,37498314133	0,576313	0,015873	269,061652626	4,60489255123
73	9,11417105333	0,586081	0,013431	261,640514446	4,73550513621
73,5	8,52680940433	0,638584	0,015873	244,90812879	5,05903991885
74	8,26599731633	0,6337	0,01221	237,469923507	5,21750283868
74,5	7,74383868933	0,669109	0,00854701	222,563638509	5,56694709118
75	7,22168006233	0,710623	0,014652	207,638868877	5,96709087611
75,5	6,96086797433	0,788767	0,019536	200,177586535	6,18950413702
76	6,43870934733	0,864469	0,041514	185,227422752	6,68907433679
76,5	5,85134769833	0,836386	0,014652	168,392077898	7,35782832225
77	5,59000115933	0,913309	0,015873	160,895397912	7,70065530822
77,5	5,06837698333	0,995116	0,01221	145,922845544	8,49078837095
78	4,80703044433	1,02442	0,018315	138,416603114	8,95123830617
78,5	4,28487181733	1,10745	0,023199	123,410999143	10,0396237661
79	4,02405972933	1,2442	0,025641	115,9119603	10,6891471492
