Vernier Format 2
Bandlücke-Si.cmbl 07.09.2016 11:43:13 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

38,5	41,437589383	0,010989	0,0818071	1093,13259885	1,13343980529
39	40,915430756	0,020757	0,0866911	1081,80246384	1,14531075812
39,5	40,654618668	0,00488401	0,0818071	1076,10948894	1,15136983061
40	40,39380658	0,00610501	0,0903541	1070,39421605	1,15751746546
40,5	39,806444931	0,01221	0,0976801	1057,44210305	1,17169535469
41	39,610301414	0,00610501	0,0830281	1053,09205646	1,17653532034
41,5	39,088677238	0,00488401	0,0842491	1041,4636252	1,18967189062
42	38,762127677	0,00732601	0,0903541	1034,13994593	1,19809703211
42,5	38,23996905	0,00732601	0,0744811	1022,3595487	1,21190240906
43	37,979156962	0,00488401	0,0708181	1016,44351963	1,2189560719
43,5	37,456998335	0,00488401	0,0744811	1004,53616904	1,23340506613
44	37,196186247	0,00488401	0,0720391	998,557281953	1,24079011029
44,5	36,608824598	0,00610501	0,0805861	985,016955953	1,25784636753
45	36,413215532	0,00610501	0,0732601	980,484572971	1,26366088173
45,5	35,825853883	0,00854701	0,0927961	966,806575301	1,28153865691
46	35,629710366	0,00732601	0,0879121	962,216244542	1,28765234117
46,5	35,303695256	0,00610501	0,0732601	954,561617711	1,29797802155
47	34,781536629	0,00732601	0,0805861	942,237380674	1,31495526012
47,5	34,520724541	0,01221	0,0842491	936,052199218	1,32364413121
48	33,998565914	0,003663	0,0757021	923,611003757	1,34147384013
48,5	33,737219375	0,00610501	0,0732601	917,355169031	1,35062192031
49	33,150392177	0,030525	0,0830281	903,238979423	1,37172999419
49,5	32,889045638	0,00732601	0,0708181	896,921677868	1,3813915201
50	32,366887011	0,00610501	0,0671551	884,244236358	1,40119658015
50,5	32,106074923	0,00610501	0,0781441	877,884435338	1,41134749646
51	31,583916296	0,00732601	0,0708181	865,097268579	1,43220889142
51,5	31,257901186	0,019536	0,101343	857,076967596	1,44561112577
52	30,800945581	0,00488401	0,0818071	845,788751919	1,46490479708
52,5	30,47439602	0,010989	0,0818071	837,688967474	1,47906925853
53	29,952771844	0,00732601	0,0793651	824,694183897	1,50237509151
53,5	29,691425305	0,00732601	0,0598291	818,157707604	1,51437795976
54	29,430613217	0,00854701	0,0866911	811,61762788	1,52658093841
54,5	28,90845459	0,015873	0,0940171	798,47366438	1,55171053883
55	28,647642502	0,020757	0,0769231	791,883506396	1,56462407664
55,5	28,060280853	0,00610501	0,0671551	776,982269426	1,59463098291
56	27,864137336	0,018315	0,0879121	771,987887031	1,60494746202
56,5	27,276775687	0,00854701	0,100122	756,978079872	1,63677130546
57	27,015963599	0,00610501	0,0927961	750,287526032	1,6513669187
57,5	26,493804972	0,00976801	0,0854701	736,846128018	1,68149081998
58	26,232992884	0,00610501	0,0781441	730,109320238	1,69700614094
58,5	25,645631235	0,023199	0,102564	714,8825126	1,733151921
59	25,384819147	0,00610501	0,0854701	708,097018827	1,74976022643
59,5	25,123472608	0,00732601	0,0781441	701,282902885	1,76676202272
60	24,601313981	0,047619	0,105006	687,625049344	1,80185407903
60,5	24,340501893	0,021978	0,0915751	680,781654363	1,81996678679
61	23,818343266	0,00488401	0,0830281	667,038592081	1,85746374304
61,5	23,557531178	0,014652	0,0915751	660,15327619	1,87683685697
62	23,035372551	0,018315	0,0903541	646,327571555	1,9169845981
62,5	22,774560463	0,00610501	0,0989011	639,401620523	1,9377492334
63	22,252401836	0,02442	0,0903541	625,495855357	1,98082847294
63,5	21,925852275	0,00610501	0,0793651	616,772938204	2,00884300081
64	21,469431121	0,00854701	0,0879121	604,547333617	2,04946731398
64,5	21,14288156	0,00976801	0,102564	595,776855746	2,07963768322
65	20,620722933	0,00488401	0,0793651	581,712609024	2,12991773047
65,5	20,359910845	0,00610501	0,0915751	574,669517492	2,15602178694
66	19,837752218	0,026862	0,0866911	560,533264497	2,21039513348
66,5	19,511737108	0,00732601	0,0757021	551,683467553	2,24585305319
67	18,989578481	0,00976801	0,100122	537,472190987	2,30523554665
67,5	18,728231942	0,00976801	0,101343	530,342443444	2,33622636716
68	18,206607766	0,00732601	0,0879121	516,079266241	2,40079398854
68,5	17,880058205	0,00976801	0,0793651	507,128320739	2,4431686209
69	17,4231026	0,00610501	0,0976801	494,57526802	2,50517985859
69,5	17,09708749	0,00610501	0,101343	485,600014016	2,55148262817
70	16,835740951	0,014652	0,0915751	478,393730024	2,58991688695
